               hash               | count  | len  
 f26d4ee2b31e4cdbb560de75d9be971f |   1051 |   13
 f343a1a9874b13e9abbac3591bbfde44 |   1432 |   13
 f46569bcd43bee37a63bd0e2a6aabb39 |   1108 |   13
 f50b0abb00a4f801a6f97f21cd9a9ef9 |    990 |   13
 f69f5d214c01de63717c85b10373f10a |   1484 |   13
 f9e3c738e5e03f7cd667db98e1892dfe |    511 |   13
 f9fd93b877d84d542dc24f653f7864bf |   5854 |   13
 fce8f62559196ff80a898101985e63b7 |    716 |   13
 feae3305f7ab8cd37b03b3427908a75a |   8205 |   13
 ff23d5b008cdd49e60bb1a8bf106035f |   6048 |   13
 ff4831ed0c0ce2a31386101314861bb0 |   1364 |   13
 ff973e4f2c93689d78e59a9568fe9319 |   3628 |   13
 ffc161bb582268d13a1a134badb72d66 |   1811 |   13
 ffef12ac457a43ae3801626774b9961e |    829 |   13
 00975e6c72f9bca0d9a259500af6ded0 |    734 |   12
 02169d32cae339c73cca35bae570a39f |    582 |   12
 048a6589dc04a1f8612ab21901eb116e |    800 |   12
 069e444e31c2ae182978a377c29e326a |   2073 |   12
 092d751ef66590eb473ba9be177fbd90 |    989 |   12
 09586b03a1e652376e18514177b9f742 |    838 |   12
 0a683a28e48fa050eb971e1a05b73131 |  14058 |   12
 0b95f5456fac72f85050711bb67f6ae6 |   6377 |   12
 0c08046126657a198c9895fffbc3d2ce |    512 |   12
 0c2ea529371c0327f6190dd16b089620 |   1755 |   12
 0d36bc916a14030a73bebf03613ea355 |    760 |   12
 0e77edb462eb1c691b418f03ff5a0fc1 |   1723 |   12
 0e7adc99ccc3de84a69a954fe378506a |   2564 |   12
 0ef4f0214c29d5a80c916ca85ddd96ba |   2393 |   12
 0f6eb3640195883e45ffe2f48b91ad5c |   1305 |   12
 11defb6fe5a2af2a75a03bc30e80286a |    954 |   12
 124e9937e1984b7f2d34b23b9014cc79 |    555 |   12
 151120734ce98c6a2efbefa1ca2682a3 |    630 |   12
 1933787d0f055e8933f67c94d53b0fed |    515 |   12
 1abeeecf6363fe542df65fdaf549a562 |   1783 |   12
 1b6ff9dff74c29a0ca8e160d61a9b046 |   1619 |   12
 1c429ac395f88d062c0a00d188465562 |   1269 |   12
 201a6e07486554e41b94d65a65ffa0e2 |  17169 |   12
 223dbefae72672788c6abfd644f2914e |    754 |   12
 228457af6a65e531046a1f65d01a4713 |   1964 |   12
 24058d066f4c11c8b63f513fbe89e084 |    664 |   12
 24213b089d43d98b4cf919a3655f8186 |   1053 |   12
 25b07d11b5248b8caa8fec34914781d2 |    798 |   12
 2661811e0319770eda377cf89afd3c05 |   1384 |   12
 279916d42825ad9cf9a263ebe4554cc2 |   7408 |   12
 299c78f94eed36f9d3ba419be13b8fd1 |   3780 |   12
 2a891ced4bd1797cdc45e4139ef329bc |  11743 |   12
 2ac93d5207ed5a9fd9b69f4d2b57d6d2 |   2145 |   12
 32150b434a8b1e4d082338f69e12d2b8 |   1566 |   12
 32c68ab39f53902867cb1e03d4842efa |    774 |   12
 33430bf707031e4ad9a0f7650bf30077 |   3498 |   12
 342ce934ee125db7af9ddfb8918dc770 |    715 |   12
 34e93bcb2fdc7e7632fe3993355b26b8 |    628 |   12
 3877be879eab54f639752011a6a931e4 |   1120 |   12
 38e5634d96883e0aa71d2a462c5671d3 |   1158 |   12
 3a12e4223dcf4a10323f1f82cf599120 |    968 |   12
 3a9cb7fbe306744c02063ea12f7aa63d |    768 |   12
 3d627c608c879e4ce17c4648b901aa91 |   4473 |   12
 3ebbccf5889aa15d92a3e9d7458e4f50 |   2067 |   12
 3f17119f3c0bd6e058a459083f231a7d |   1434 |   12
 43f0affae44daad448053566c5ce50b0 |   2367 |   12
 4648ed04aea0de86fa18f1ba57ff9d00 |   3370 |   12
 46df64e7a1232dedcb685f4cff1c85db |    765 |   12
 4ac9dbb98d4c1e1350d0ff561b1d635a |   1434 |   12
 4b85454d3e62c019daff3603fc969a52 |   1386 |   12
 4cfec4133fc71ac9cd4fd1fa7f0641e5 |    594 |   12
 5130f0917edc37d891af437e402c644c |   1882 |   12
 51d00ca962d25d6f0d93f8ac765ed1dd |    936 |   12
 53bb9a4a72e2d8c543d7d0e6d4006937 |   1075 |   12
 5414c096bee0effecc97317fc96d5e93 |    536 |   12
 54bde540b9f673c61f298ca0c90d9d78 |   1008 |   12
 55950c015729c0b1d12981790ea5eb00 |    859 |   12
 575fed8ed2f2b961c269b02335afd1d1 |   3274 |   12
 5a9f4ee6e0b967c3bc149c3fdf9e1bf4 |  76104 |   12
 5d6b9d9e8146e1405cd69613e5938562 |   1843 |   12
 5db891490de8e21e0f0a4cf97669cea9 |   3568 |   12
 5ddc0ecc5adf6ae705e43c050c495033 |   1063 |   12
 619596f70929e8c908411524ed71018f |   1722 |   12
 62bebf776c05ddd1b443d5fb6f1d970e |   1111 |   12
 64c38057cf0fb4640ff44eced39066d7 |    542 |   12
 685525170f649aa8bb3a003d633a7fdb |   2440 |   12
 686e27e872ec22ca681a11db91da029f |    798 |   12
 69445c06a09448eb594634f4bef92542 |   1196 |   12
 6c9d66a3a6e072a498f6bea51fc9d0d0 |    852 |   12
 6f07dc10dc28e80a902911481d63aa8a |    590 |   12
 728659df3e935103f9f5622c11b71467 |    709 |   12
 73029dc1ec1d459c96428ab46c3cabf4 |   2967 |   12
 78e4b2a485b87e3ce547056ce2b94dd6 |    603 |   12
 78efde30844b5b8137d025ea422be2af |   2711 |   12
 78f6c216ef5e57dcc344c9f4758142f3 |   2350 |   12
 79310794402e43988a3bdbc5b438a743 |   2230 |   12
 79c4f308e33681d55ed20658e678e9c3 |  10916 |   12
 79e92145615a2bf23700d5000dc8c0da |   1606 |   12
 7aa56b9d748e11fe303b12044b493fdd |    907 |   12
 7afbadcb87e00ce239b96974e664da06 |    709 |   12
 7ccb88e4c9f5cf907186e017e4c7b405 |   1165 |   12
 7e95bff757894be16ecb23db8ac93427 |   2928 |   12
 809ea95fc19198504239749c0155073e |    571 |   12
 80c5dbe52fb0e156f5805b50a503fa96 |   1431 |   12
 80ef69c4c9820c441ac1c75993f01a6f |   1732 |   12
 82e03aab08708398f3618fd29e5daef3 |    895 |   12
 837bba4ad72b2d31fb93feb222ef10e1 |   2453 |   12
 85268f446c5140ee910c2eab849f14ec |   1744 |   12
 85f8be6fab49fdb94646744060285efb |    987 |   12
 87a3b08e75665aeddaf1bfc88b043655 |   5213 |   12
 89c7e02186ce97a163ccfc15754cf7ff |    884 |   12
 8a087074daa86df654c54f49acce11a3 |   1446 |   12
 8a5b6fc0057c2e2d34c8b0f565766856 |    753 |   12
 8b442bb0425fb2f732a22e07a23b189a |  16105 |   12
 8b4f660604e905de8f5f0c1d53a23e73 |   1010 |   12
 8c49dc535180a43e19e7d1de7cb23d30 |  17438 |   12
 8cb9ba3327caf587f53db9898b7b6d33 |    909 |   12
 8def2811b85c5c18bb38c97e97f439e5 |    528 |   12
 8e38fd56a631d9d3951df2d7dd2556d1 |   2053 |   12
 8ee93534f9624be6f01cf7eb17d4372d |   1660 |   12
 91246caabd987f5f10e1979543c0e7d5 |   1858 |   12
 92e6972824c5b85a964782f7090b27a2 |    524 |   12
 92ee8e9bb7528efde03dfd1a84771552 |   3616 |   12
 93252a42114aefdaabf9bfe15ff25a87 |   1211 |   12
 94cc3b72c3c29b2586a21993952a616f |    620 |   12
 978ceca9c430a5b68c0ae4bb222099b2 |    637 |   12
 97ad49a81c72ac2d261312139e14a336 |    814 |   12
 97f5aa998a1aca837118f330931e0124 |   1968 |   12
 986271c14bfe9b34779955f9ba28dad0 |    576 |   12
 9aaa19d0fdcc961afbca978b105016bc |    812 |   12
 9c1fc359458378828bb6d11dcda57a49 |   1174 |   12
 9c498a74ad3c2c71e74b6c4281049725 |   1401 |   12
 a08627acb9a2a0a3956abf3801eb8123 |   2364 |   12
 a0a0afa4edcde8c1c99ccbd7796d552c |    510 |   12
 a210cb166a0217b658847c4fd454594f |    811 |   12
 a2c53b14c1fad2d59cc8f04ff077e686 |   3164 |   12
 a2f6169e369a37ad9863784bc2cd62df |    546 |   12
 a351e938be7ac05aa8e6cec961ad065d |    689 |   12
 a442ad8cf2c20ce846ef6c77bbead5cf |   2083 |   12
 a499240f0e58485340c44f67989abbf9 |   4258 |   12
 a4ec7d9f6a865a95a64ecbe917b9e65d |    569 |   12
 a556b5dddc6bb945804ff9f6116170c9 |   4128 |   12
 ab727022121d263a7abd577e4f798b74 |   1080 |   12
 abdff94e1dbd335d30aa0125707f2b01 |    545 |   12
 adc734c480219b32b9bc792676303f16 |   4165 |   12
 ae79ad0531e92164cca6fa62f994519c |   1316 |   12
 ae7ca9712df7c67168ba28bd2e6159ff |  31483 |   12
 b047fa3689ccd1c62eaaa854e4e7923f |   6333 |   12
 b3149c01dc449cf23152bca9a77c7f91 |   1188 |   12
 b331b5b1e87a7a86da6f0c64016da932 |    705 |   12
 b42c06ab0f1a4c50a9fccc98fc8b59ef |   1195 |   12
 b74b126e0ebdd7891f9edcd53d5f6779 |   2502 |   12
 b826628776df04489d0666f96cadd8dc |   5078 |   12
 b87cc2c96289443681ae97978d14e341 |   4006 |   12
 b91c9b72c73029e3c809aba5cd629d55 |   2501 |   12
 b953b1177f3c7f920e2b72a94b753bd4 |   4665 |   12
 b962645d9b860eb5203d33777c3cf430 |   7446 |   12
 bae7c88ae79849ff1786ddd403adb8e4 |    594 |   12
 bb5a27a964ba2cd5b089ea339e5838c2 |    512 |   12
 bd26fbb5607227d37767c11aef02bc2e |   1905 |   12
 c00b8de00967c1ed151470d90f79c286 |   2587 |   12
 c645b43137364743d9cf35cbd9ae4b2f |    956 |   12
 c65f4f335900b11eb59ae2c8d4fb55f2 |   2041 |   12
 c70e02f9e17a931993221559839f0e16 |   1238 |   12
 c800cc4792a6ab5add37c5d1c168da34 |    530 |   12
 c8a590f48decab9484378e651ae82f2d |    535 |   12
 c9521eb1a32307cf84226b39d00c0899 |   1006 |   12
 c9fe4112a0468bffb69889275baaab88 |    862 |   12
 ce128d7286ab51999c089be1105177fd |    716 |   12
 d03ff829312d4fad07c3d00b1dd1d893 |    780 |   12
 d1bc7eda6e0f7a8af52dab4f4494f420 |   3443 |   12
 d236f13f1283b44245d27959bae490da |    702 |   12
 d26955b473dd7f5a4ee192eff73462f3 |   7434 |   12
 d331f4fa61e461959ed3a00d204c22c1 |   2011 |   12
 d41a83c1c14ef8e994eef293c4fbeeb5 |   8317 |   12
 d743634d11ce6d6f4622085e11fef38d |    590 |   12
 d85b126d37345e29e6550a3a98214736 |   2300 |   12
 d9caaf68d57fc26170e42c358d0511cd |   1582 |   12
 d9cd98226d25908b0172ce02da1b2987 |   3726 |   12
 d9e4c71a0021cc7b7de18d4ecbd55372 |   1933 |   12
 dc4d0f0fa0ba91c54a3c016d600c6fce |   5346 |   12
 ddc594b3fce32858d3af1569e1d893d2 |   1208 |   12
 e171cece5ce6cda5eb4c4c198819e0b9 |   2167 |   12
 e1a25018c237564d4d436249638b8a8e |    550 |   12
 e1afc0b73a8f799e40f418f080aaf6b1 |   4710 |   12
 e1dc515cfa455dcba79bb9e1ebcf9f61 |    553 |   12
 e2b600ab08de2762f177fbc235be8ed1 |   2444 |   12
 e4aa5ac5d2f82bee3c9e7aa826bf0c4d |  30379 |   12
 e4e18c90784a9622d62dcd1c9648912b |    575 |   12
 e62a17470d23b307d9317937976f25ed |    635 |   12
 e75738e9515d42cad20b6fa20b73e3c9 |   1917 |   12
 e7e5c5eb4d545c9d3927cb6d74b47f6e |   2983 |   12
 e92a5fa4e3fea12b9527df911318a97e |   1717 |   12
 eaa5bf8dc8fa8254e97fe361d8667b1d |    644 |   12
 eab1400be190f4bc882bd64320d4b265 |   4173 |   12
 ec9e64c7ee5783dcf029357fdd97b10b |   1237 |   12
 eca64d3f6715fc4781e4bb0eb7c8109d |    696 |   12
 ee0dbd6a1a1d942abcdfc696ada31888 |   2707 |   12
 ee6bf3e5229706df635302c146c3896c |  15427 |   12
 ef50b9633f4214bfab18b9ca026ce139 |   3126 |   12
 f10b156593a55513fc3aaa4e130e5778 |   4631 |   12
 f2178b61a17ab6c29354bb3b5a6f38ce |   1308 |   12
 f2348082482b4b742e5e6ef7a09b416e |  13641 |   12
 f3aa7ae4a00ec5000a57468bb6abe3e5 |   2870 |   12
 f777c5870f10d91231a8e9d414c00423 |    594 |   12
 f7ecf95f2a67a6a1251a16475f2803dc |    614 |   12
 f803f9c4c1e91e6fd064892dede45e42 |   1258 |   12
 f88fda0df5268ef833855806ebed3183 |   2601 |   12
 fa220415b98143f24344c9bd486d484c |    699 |   12
 013d004d670176e9dde73e24c6256238 |    758 |   11
 0218d27dda6b29065d5e69cad1eee720 |    766 |   11
 026ece4a51a4a6bad6a82b82ac97e337 |   3370 |   11
 09c55a9bd775a7138191d928d80e6f4a |   1432 |   11
 0e0b4b32a513ab73db769586120cd60e |   1752 |   11
 118df1cd3ee7ce1a4784478e63433ebe |    761 |   11
 11930673c15e476fb76ac9fa8164a4d2 |    509 |   11
 14ede878426b4e1e5c47806a7f5e9c07 |    591 |   11
 16914044989c4c4e7ee9119d438f5e98 |   1765 |   11
 175ee5370a42fbd9a4284887c4667320 |    712 |   11
 181b94f2b9ce96bb7fa9a2abd2077987 |   4075 |   11
 18b664286b00c89962ed8217784539bd |   1901 |   11
 1950b34ab47f4857d922344408b14252 |  15032 |   11
 1fced0063a5eeadc91cf35ee0557a046 |    584 |   11
 20d20c2888a9595ca71da3af35f3db31 |    798 |   11
 24530a8a99dd98f7560764e65325c79d |   1276 |   11
 24ce4eb30a7943b2c4a40e0a67ea11ee |   1620 |   11
 25e26cf9892556d5ab7d95c4661d4374 |  53797 |   11
 2867834067cf0cf4de7b8e7aee758e45 |   7572 |   11
 2dcb79128e1fd8ceca151c34ea0b19c8 |  17324 |   11
 3034de15e4394dc49d5666157de73a97 | 160536 |   11
 30b0517a2c946c23e3250e7f22dda839 |   1871 |   11
 3185e15b9e579d81806dfc620826ff90 |    813 |   11
 31ccd15efdb75a694c513370a8ae38ec |   1576 |   11
 356a1e21b3434e6d4216bfa8f4957dea |   1034 |   11
 3668e1b1e9bdcfd4dcd30491a7328c5c |   1896 |   11
 36cd60f09cbdea3d7151fd0cbb198dab |   1674 |   11
 36f9e930078a456079c10bb9407a5cc5 |   1571 |   11
 37a9d2d5ed4d076b65349c3ae4811e9e |    520 |   11
 38033a68fea35980edf193a7ddeede10 |    587 |   11
 394262cdcfbfefeacfca0cc9ce3cabb0 |    658 |   11
 3b8e7d2b177aa59df58611d478d688d9 |   4307 |   11
 414ed62ee9d56014924ab223dc356500 |    901 |   11
 48872a76dbcf5b941be2e51d4e570d64 |    692 |   11
 4924a20033ec8e4a084e78de6c90a11d |    664 |   11
 4ad3c6b25f4c060eec5e916b6cebfaf1 |   1109 |   11
 4aecd928069b5f1d50de2b1eb2a3f134 |   1798 |   11
 4c5c3d197d7b870b23d1d2726ab71b27 |    676 |   11
 4c8aeb6359124fc54af004501d4029c0 |    975 |   11
 4d2dfc83610412b920b3f0f04157c5e9 |   1490 |   11
 4d950995b94e77d00b42c82e72c3046d |   1027 |   11
 4e62030c01f22d3dfda465fe11d002d2 |    968 |   11
 50a5d058e7c8e6ea7519b348630eb3ff |    743 |   11
 518bfbc493005581a1c9be5bd67c239a |    736 |   11
 542cf06340487515c1d100cec5c052c7 |   5504 |   11
 5506b2feb9d8e7b207266da32121e170 |    824 |   11
 55c51a8b4d8dde02203c1b52f65c1b44 |    862 |   11
 5634c15e9a3dcf7698987287a803bc60 |   1478 |   11
 57675e25307d644bc4e13fcf14ec0fb1 |  13162 |   11
 57ce173f004c17f452bb9ad43f23a72f |    538 |   11
 5812e82b082d31776b3e9c35aabd69b1 |    921 |   11
 58c672269eaca6c08b1176378746e1a9 |   1172 |   11
 5b58d11a3faff296633efb83df213e90 |   1197 |   11
 5c416f3712f78272379b3378c3d54f42 |   2092 |   11
 5f46f68c4f3904895a6dcefb42271051 |    964 |   11
 607a8adbfda1264f28e93cf70f393ce2 |   1548 |   11
 619bf56fa44d2c6a6f507346120755e4 |  38019 |   11
 6416aa391a82cc496cba33d1e14d76f0 |    637 |   11
 654953eefbf3eeca9ae547c19f7bc64d |   1361 |   11
 697f3db2922c8dd91922a05e527fc903 |    590 |   11
 6a25240dd623c99e603bf84fc3822072 |   3381 |   11
 6ab922d5862b6dda04389d28f285ccd8 |    528 |   11
 6c0e740b989eb1fc1b04fa60e7466e84 |   1784 |   11
 6c17b54dfda82a7a91bdb9af6fac26f6 |    720 |   11
 6dae1fa90f6e17ac5a6850f46016950e |   1200 |   11
 6eb1c6b210ce90c698547ddf2f223417 |  15429 |   11
 7252cdb9269bf730b128b73b64bee12f |   1615 |   11
 72c400af5771a2e668a10a7e1801c50f |    772 |   11
 72db5dee4259925380eeb90fee377d18 |    920 |   11
 762dd8be61fa6ccf9251708b72ca69f5 |    514 |   11
 778092aed9cf4b4abd7a0cc43972b29c |    847 |   11
 780bfd04dddd92d3b02dadf3614ee7bb |    939 |   11
 79e029ea364154c999238968d8bad0ec |    611 |   11
 7a22584cf12b10439a67caa9f91bf57c |   1111 |   11
 7a6d9fa18e2ecdd748f17b852100af95 |   3334 |   11
 7af62255ce5f12e0fc9ca307a0fd5d03 |   4801 |   11
 7b024a428f1cac86448591442cf329ce |   1752 |   11
 7b3ad708ac42c6fdf907f756ce200dff |   1752 |   11
 7bab383fa1a99f9a4e1dd948cb329d4c |  20018 |   11
 7bf965492afe83a68af4d8f4565401ae |    831 |   11
 7d68709e8f7c0bd0920dbeaedb5a5bf5 |   1387 |   11
 7e18a8a7ee47d54fe740c5b41555e6b4 |   1061 |   11
 7e7934c2d6ae2f328311049734b5296e |    834 |   11
 7e8e1b54bb394da32853817344a531c6 |   1401 |   11
 8019ba122965c1b20176aa7dad1717e7 |    515 |   11
 81b65f7b7362bd6282ba3ee91801a022 |    590 |   11
 82dbca6218c9bd00d3547fd32a31f322 |  13810 |   11
 8478133724eed6d45502f82ead8cf2c0 |    692 |   11
 86c0a2f880c60bda33adbe7fbd10ae13 |    945 |   11
 8876e6f0c11ffbaa5aaa8fd39923a60f |    762 |   11
 89589be1ccea160e308306abec2b2702 |   4222 |   11
 8a8e016b76f7d1e43072367248e88e5f |    708 |   11
 8add5c00e2b75d2ecc9d0d6a710dc428 |   7576 |   11
 8c3e733fe724f25d700ab39cc58d381b |    900 |   11
 8e674b555d3d090d2cfb731bbdf112c9 |   1277 |   11
 9154191da0a6cc65eeee7f11f341cc31 |   1104 |   11
 917056c880f71d9d70954f7c0282c52f |   1148 |   11
 91baf731b3428ef92d431dcebc684f01 |   5122 |   11
 93dfa9a30418aa67120d077fbd9fae30 |  12895 |   11
 953100cca35de663d96e584728f48345 |   1605 |   11
 9ae6e68773be8b7e74499fa13a2fc443 |   1523 |   11
 a2c2eb12183da5ae55191909d9cd0e45 |  18998 |   11
 a3c0a6b08fd7a91c9b7330c66bfff27a |    688 |   11
 a50023094e4074e089783a6bce3c21af |   1170 |   11
 a5ce5631ad027c3333f0422bfe28ebb3 |   1590 |   11
 a8904cbc3f9d35ff352b71b58c030095 |   1432 |   11
 ab1105f80c17f341a0a6f545b6fc15b5 |   5220 |   11
 ad9c809c3480a49c6993c1c163b5d64e |    503 |   11
 aee449645221cc892557a7daba36e85e |   1328 |   11
 af424b61ee64b9f36d711ca20fd786a5 |   6299 |   11
 b1ebe9626d8bef4f60f5e8b44d0942dd |   5419 |   11
 b45f6f95b9a78b5aeadfc6a1973db8cc |    634 |   11
 b7a6f3f053373e3421967ba3caf265a7 |   8511 |   11
 b823d11230ce79043ab05215462661b3 |    738 |   11
 b83e2f73096d6092276b9401ff3b7f1f |    654 |   11
 b8537bc45768ffb2fd4b48207f29929b |   1772 |   11
 b89c2a3019240e52db385fd6433bab50 |   1581 |   11
 ba078b03b1a4b100c42b36f36a835fb2 |    819 |   11
 bba4aafb98ca013405ff1d2dd31c946b |   1134 |   11
 c00d76c26afa5c09095d4221b8fc27de |   1518 |   11
 c081177cceb50e1fb738f3f6210ff85f |   8605 |   11
 c3eb137904016a6c2b9a9602305cb420 |   1752 |   11
 c5dd4ff3198a8b356b13dc0d7c661f92 |   1640 |   11
 c75e57e46ed36a02020e965c27c4f3af |   3333 |   11
 c8424ffc4c21a25953733982441902d9 |    760 |   11
 c9edce79cf9e45c9e490683d847587ff |   8188 |   11
 ca45bf3c6c38d1f860590d542fb6b83f |   2614 |   11
 cbf665205d8c4c42e0ee295eff700700 |    867 |   11
 d0185863d2cfd2a62c870036ce01101f |    919 |   11
 d115b6904d5c579cde18943df65e7f7a |   3748 |   11
 d1272ce927f3ffe2a418623b22d95b85 |  16004 |   11
 d19af4015bc7923f9036f9f5d7d3e9cd |    533 |   11
 d27768dc7787132b9a3dd7cc2c0c7de7 |   5087 |   11
 d2f7616c47a7c137c384870b6ba18fb2 |   1521 |   11
 d747d3e951311d8a8cbede6f160a0bba |   3023 |   11
 d887c1c5f9ad2d87b4f8713c4cb1c8d1 |   1872 |   11
 daf5a14c1bffb8a3d2765bd8c2b8f294 |    526 |   11
 dcf1e1c73f61f600ca06361119a783a1 |    723 |   11
 de3dbca5f44a6681f0698b9520f2b309 |   1011 |   11
 dfbcbaf7d614467c0185bd08ca8a3cf3 |    692 |   11
 e21adb5a091cfa1b33de1d4950e3a93c |   1420 |   11
 e2746f9ef698fe6715671d22a4ee10bc |   5171 |   11
 e80930a17cf7a46980d591681c28ccc4 |    862 |   11
 ecc860ae793ec0e3ecb3f4d6c23fe672 |   1772 |   11
 ef445ee7773f49da50aecaf061ada120 |  21013 |   11
 efb5fe5292bf982d06e218f1ad0ba1be |    623 |   11
 f30c0ca5f9bcfcb8c995bcaa327e2fa1 |  10196 |   11
 f44302cca01569f979895afab3e8fc4a |   1015 |   11
 f46e2d1f3fcc4edd794e212eb5f02ebc |  19818 |   11
 f47c32b4fbe9dbfec0b5b9f40fe33509 |    516 |   11
 f51ff3600d33309bc6c926e5ee1812c8 |   1382 |   11
 f6c4da1ef3ec7db6401aaf3ba9557480 |   3286 |   11
 f6cd815963e0881d216be0e8b3553b62 |    632 |   11
 f78e60b423c190285ac22db762732dc8 |   5156 |   11
 f8eb4009c791e1be6840fb4118e6a029 |  11960 |   11
 f9bc046273d59db52c52b6e31e36396b |   1053 |   11
 ff7568c4b1c1dfecdb4ddef247c06768 |  13618 |   11
(1699 rows)

